freq,WS1,WS2,W1,W2,LS1,LS2,L1,L2,S11r,S11i,S21r,S21i,S31r,S31i,S41r,S41i
2.4,4.7,1.7,4.4,3.0,13.5,19.6,5.0,24.0,-0.8567,0.3464,0.0065,0.0005,-0.0071,0.0051,-0.1404,-0.3497
2.4,3.2,4.4,4.9,4.6,15.6,18.5,21.1,35.8,-0.9641,0.2302,0.0024,0.0165,-0.0001,-0.0063,0.0146,0.0722
2.4,4.8,4.8,2.4,1.4,13.8,7.8,10.9,21.5,-0.0333,0.1585,0.1182,-0.0336,-0.1394,0.2075,-0.9321,0.017
2.4,5.0,3.8,3.3,2.4,6.9,15.7,21.9,17.7,-0.081,0.0751,-0.2082,-0.0006,0.2077,0.1214,-0.88,-0.3089
2.4,4.7,3.4,1.4,1.4,2.3,16.5,42.0,33.5,-0.724,0.087,-0.002,0.1567,0.0116,-0.1477,0.0381,0.6325
2.4,4.7,2.6,4.9,2.0,5.7,15.1,16.9,17.4,-0.4524,0.186,0.0038,-0.1909,-0.0472,0.3482,-0.4165,-0.6462
2.4,4.7,5.0,2.4,1.3,15.9,8.2,4.1,4.9,-0.7211,0.5186,-0.2558,0.0259,-0.2579,0.0241,-0.0879,-0.254
2.4,4.9,4.7,1.4,1.5,18.9,6.3,11.0,34.1,-0.6709,0.7333,-0.0255,0.0156,0.0369,0.006,0.0229,0.0233
2.4,2.5,2.0,3.5,4.2,18.6,5.2,27.3,28.7,-0.9116,0.3695,-0.0431,0.1051,0.0536,-0.0618,0.0101,0.0532
2.4,1.2,5.0,5.0,3.6,2.9,15.2,6.8,39.8,-0.875,0.3815,-0.0321,0.0524,0.0808,0.2059,-0.0523,-0.1453
2.4,1.0,3.6,2.4,1.1,16.9,5.2,27.4,24.5,-0.8569,-0.036,-0.2767,0.065,0.286,0.0462,-0.1044,0.2717
2.4,4.4,2.9,2.5,3.2,8.0,21.4,34.6,33.0,-0.8944,0.3632,-0.099,-0.1314,0.0089,0.0399,0.0522,0.1501
2.4,4.2,3.3,4.1,5.0,6.4,2.6,14.6,5.4,-0.5231,0.5021,0.1195,-0.2253,-0.265,-0.3609,-0.2607,-0.3694
2.4,3.1,1.6,4.9,2.8,20.9,6.4,33.3,27.7,-0.8036,0.5627,0.0001,-0.1307,-0.0274,0.0769,0.0052,0.0218
2.4,2.3,4.8,1.9,3.2,9.5,10.8,33.0,13.1,-0.424,0.2252,-0.3502,-0.0631,0.3759,0.4078,-0.5032,-0.2536
2.4,4.1,3.3,2.6,3.5,7.5,9.1,35.6,37.9,-0.7092,0.1436,-0.1065,0.4263,0.1678,-0.3184,-0.1497,0.3468
2.4,2.5,3.3,4.1,4.3,4.6,18.4,8.6,10.3,0.1786,0.4422,-0.0832,-0.0263,-0.0594,0.0404,0.7852,-0.3469
2.4,4.4,4.4,1.5,4.0,4.0,19.4,40.1,38.2,-0.6456,0.7531,-0.0023,0.0003,0.001,-0.0001,0.031,0.0293
2.4,3.0,2.6,2.3,2.7,5.7,7.8,21.4,43.2,-0.2991,0.3353,-0.2953,0.4799,0.4918,0.0245,-0.4726,-0.0191
2.4,2.5,4.6,2.6,2.2,6.4,6.9,28.9,10.6,-0.2941,-0.1495,-0.2419,-0.2161,-0.1225,0.7611,-0.3026,-0.2867
2.4,2.2,2.0,2.0,2.2,5.1,4.3,26.1,19.6,-0.3036,-0.2184,-0.3144,-0.2023,0.009,0.7292,-0.3929,-0.1404
2.4,3.7,4.9,2.2,2.2,3.8,5.9,18.9,4.8,-0.188,0.519,0.1645,-0.4584,-0.5039,-0.17,-0.3893,-0.1303
2.4,1.0,2.2,4.1,1.3,5.0,8.3,23.3,9.8,-0.1883,-0.0191,0.1394,-0.0997,-0.3965,0.463,-0.4776,-0.5676
2.4,1.7,4.9,1.7,2.0,8.7,5.3,10.7,19.5,0.1433,0.2395,-0.2785,0.0855,-0.593,0.1937,-0.258,-0.6076
2.4,2.7,2.3,1.6,3.8,2.4,21.6,9.0,19.9,-0.2133,0.0851,0.0458,-0.1361,-0.0452,-0.1568,-0.2431,-0.9067
2.4,1.1,1.6,1.0,3.7,6.8,8.1,18.3,28.7,-0.1167,0.2148,-0.7166,0.2084,0.0314,0.4924,0.0521,-0.35
2.4,3.8,1.5,2.0,3.4,2.3,21.6,42.7,41.2,-0.4722,0.8313,-0.112,-0.0507,0.1163,0.0564,-0.1685,-0.071
2.4,4.4,4.2,3.4,2.7,20.8,3.1,22.8,40.4,-0.7454,0.6243,-0.1585,-0.1317,-0.0387,-0.0149,0.0231,0.0125
2.4,4.9,2.7,2.2,4.6,21.8,6.2,20.4,30.5,-0.5809,0.768,-0.1117,-0.214,0.002,0.0787,0.0072,0.0273
2.4,2.8,1.8,4.3,2.5,4.1,5.8,14.8,18.2,-0.1354,0.1433,-0.094,0.1595,-0.517,0.1962,-0.2031,-0.7545
2.4,1.1,2.3,2.8,3.1,12.0,7.2,15.0,17.9,0.1155,0.0528,-0.1403,-0.0901,-0.6993,0.3989,-0.3443,-0.4156
2.4,3.0,3.2,3.6,1.4,10.0,18.3,5.7,39.2,-0.619,0.3172,0.1259,-0.3358,-0.1009,0.4244,-0.3374,-0.0834
2.4,2.5,4.0,2.9,4.9,19.9,13.9,26.9,7.2,-0.806,0.5779,0.0159,-0.0717,-0.0313,0.0378,0.0025,0.0099
2.4,2.3,3.1,4.8,1.1,4.4,20.8,24.9,9.8,-0.2367,0.2972,0.0483,-0.015,-0.0562,-0.0417,-0.7226,-0.5611
2.4,2.6,4.0,2.4,3.5,9.3,13.7,25.9,24.1,-0.2796,-0.1963,-0.3525,0.2148,0.3834,-0.0356,-0.6988,0.2376
2.4,1.6,4.1,2.4,2.1,5.5,2.9,20.8,19.0,0.0454,-0.1886,-0.178,-0.1903,-0.4696,0.6202,-0.4367,-0.2901
2.4,1.4,4.4,3.9,4.0,21.8,14.9,20.5,33.9,-0.3925,0.7858,-0.2417,-0.2226,-0.0756,0.0161,0.2041,0.0542
2.4,1.9,1.8,2.0,4.0,5.1,2.0,32.6,17.7,-0.411,-0.0875,-0.453,-0.0916,-0.0418,0.7436,-0.0707,-0.1746
2.4,4.2,2.2,3.0,3.1,13.9,4.1,17.2,13.1,-0.6232,-0.2727,-0.3404,-0.1613,-0.2052,0.4495,-0.1555,0.3299
2.4,2.9,4.7,2.0,2.9,11.2,17.8,37.8,26.1,-0.8861,0.172,0.0104,0.0458,-0.0028,-0.0357,0.0749,0.406
2.4,2.2,1.2,3.0,3.4,17.1,9.0,42.2,15.8,-0.7983,0.3807,-0.2457,0.0756,0.2456,-0.0756,0.0442,0.269
2.4,2.9,2.9,2.5,2.8,15.0,8.6,19.5,12.2,-0.7306,-0.1377,-0.3503,-0.0651,0.0671,0.5137,-0.1088,0.1524
2.4,3.2,2.2,4.3,3.4,3.2,17.0,8.9,34.5,-0.6913,0.1629,-0.0633,-0.2579,0.06,0.5006,-0.265,-0.2828
2.4,3.2,3.5,3.9,1.6,8.0,14.3,25.8,36.6,-0.7242,-0.2183,-0.1766,0.3169,0.1995,-0.1986,-0.2542,0.3667
2.4,2.3,1.9,1.5,2.0,9.6,8.7,18.5,43.2,-0.2303,0.3127,-0.2287,0.5492,0.4845,-0.0088,-0.4938,0.0127
2.4,2.7,4.9,1.2,2.0,19.7,13.5,9.6,23.7,-0.6043,0.7884,-0.0106,0.0107,0.0146,-0.0049,0.0162,0.0141
2.4,2.1,2.2,4.4,2.0,5.7,10.2,39.8,42.5,-0.7502,0.2083,-0.0763,0.3701,0.0746,-0.3769,-0.1203,0.2734
2.4,2.3,2.9,1.4,3.8,8.3,3.6,42.8,36.2,-0.3784,0.366,-0.27,0.4039,0.2795,-0.3959,-0.1947,0.4463
2.4,4.4,1.5,1.4,2.2,9.6,13.1,17.3,22.6,-0.453,-0.0398,-0.4469,-0.033,0.4046,0.4653,-0.4411,0.0248
2.4,1.1,3.4,3.6,3.4,4.3,10.2,6.6,11.4,-0.3873,0.6537,-0.2432,-0.2905,-0.2988,-0.3304,0.2485,-0.1136
2.4,2.7,2.6,2.8,1.4,21.8,7.4,17.3,19.4,-0.6617,0.7315,0.0574,-0.0609,-0.085,-0.05,-0.0016,0.0006
2.4,1.2,4.5,3.7,4.8,10.2,14.3,41.7,30.4,-0.8291,0.0381,-0.0457,0.1924,0.0473,-0.1895,-0.028,0.4706
2.4,3.9,1.2,1.5,4.8,12.5,7.3,25.7,33.9,-0.5227,0.2412,-0.2875,0.4998,0.4145,-0.1594,-0.3071,0.1729
2.4,3.5,3.1,3.5,4.8,19.7,13.5,10.9,25.4,-0.8285,0.5453,0.0441,-0.0101,-0.0569,-0.0218,0.0004,0.0071
2.4,3.0,2.7,4.6,3.2,10.1,5.4,29.1,39.5,-0.5522,0.0244,-0.324,0.4168,0.3795,-0.2252,-0.3885,0.2397
2.4,1.2,1.5,3.1,4.6,10.5,20.0,28.6,27.2,-0.8082,-0.2911,-0.0051,-0.0089,0.0012,0.006,-0.1743,0.4535
2.4,4.1,1.6,2.1,4.3,3.8,8.7,23.1,4.4,-0.276,0.3263,0.2542,-0.5381,-0.4861,0.035,-0.4651,0.0467
2.4,4.2,4.9,2.2,4.4,3.2,18.8,5.7,4.4,-0.3643,0.9134,-0.0158,-0.031,-0.0042,0.0155,0.1444,0.0563
2.4,1.6,3.0,4.5,4.8,13.3,10.2,42.0,21.9,-0.5635,0.0198,-0.3771,0.1807,0.3772,-0.1803,-0.3011,0.4761
2.4,3.5,3.2,1.8,1.5,12.1,9.7,10.6,7.3,0.0383,0.4661,-0.2541,-0.1556,-0.6661,-0.0192,-0.3425,-0.3413
2.4,1.8,2.1,2.0,4.0,7.4,20.1,39.1,37.0,-0.7868,0.5993,-0.0166,-0.0148,0.0068,0.0074,0.0405,0.0585
2.4,1.3,2.7,1.7,3.9,8.0,21.0,31.8,23.0,-0.6348,-0.3127,-0.0113,-0.1398,-0.037,0.0755,-0.3171,0.5884
2.4,1.2,3.6,1.6,1.1,2.5,16.1,40.2,20.2,0.0504,0.0994,-0.1169,0.0649,0.1219,-0.0591,-0.7648,0.5905
2.4,3.5,1.7,2.4,4.3,5.6,15.7,37.3,15.7,-0.3511,0.4579,-0.3315,-0.1325,0.3714,0.2293,-0.5682,-0.0953
5.0,3.9,3.4,4.0,1.9,15.8,7.7,38.1,32.9,-0.0692,-0.0021,0.0711,-0.1024,0.0844,-0.0958,0.402,-0.8739
5.0,2.0,2.8,2.1,3.0,9.1,4.9,41.5,14.2,0.1119,0.9528,0.005,0.0035,0.0044,0.0037,-0.2387,0.0332
5.0,2.7,4.7,1.7,4.7,4.5,16.2,6.4,42.9,0.1369,0.552,-0.2372,-0.1837,-0.4076,-0.0014,-0.6358,-0.023
5.0,2.9,4.1,1.5,3.2,15.6,10.2,39.9,21.4,0.1832,0.7899,0.0543,0.0524,-0.1696,0.0177,0.4631,-0.0468
5.0,3.8,4.4,4.4,4.1,13.7,7.6,27.8,34.8,-0.3079,-0.0539,0.2026,-0.2913,0.3168,-0.152,0.5218,-0.5487
5.0,4.1,1.9,1.0,1.1,9.9,14.2,26.8,36.9,0.4186,0.8912,0.0437,0.0811,-0.1097,0.0095,0.0042,0.0015
5.0,3.3,2.5,4.4,2.5,4.7,10.8,25.5,12.4,0.051,0.1685,-0.1027,-0.2156,0.3018,-0.0979,0.8528,-0.2424
5.0,4.2,4.6,4.9,3.9,14.5,14.4,7.4,11.2,0.3224,0.3444,-0.337,-0.2632,-0.6204,0.134,-0.3984,-0.1327
5.0,3.8,2.8,3.8,1.6,12.0,17.9,24.2,31.1,0.3189,0.8225,0.1703,0.2169,-0.2687,-0.1736,-0.0889,0.139
5.0,4.8,4.1,2.4,2.0,12.7,20.1,13.7,39.7,0.1442,0.6018,0.0898,-0.5726,-0.3024,-0.2902,-0.196,-0.197
5.0,3.2,3.1,3.7,3.6,5.8,10.1,26.3,21.9,-0.0089,0.1906,-0.026,0.1927,-0.2243,0.0021,0.9214,-0.0108
5.0,2.8,2.1,1.9,4.3,13.0,2.2,21.0,40.9,0.3351,0.6818,0.0285,-0.3845,-0.1192,0.4037,-0.0779,0.2747
5.0,4.0,2.3,4.2,2.7,14.7,8.2,31.3,21.2,0.4027,0.8756,0.1588,0.0469,0.0074,0.0369,-0.1071,0.0512
5.0,4.0,4.8,3.4,1.9,14.2,2.9,36.9,7.1,-0.1372,0.1917,-0.1386,-0.038,-0.2513,-0.4235,0.7124,0.3464
5.0,4.5,2.6,4.6,4.2,9.5,12.9,28.4,6.2,-0.2295,0.9164,0.2111,-0.1748,-0.0164,0.138,-0.0195,0.025
5.0,1.2,3.0,2.0,1.2,3.6,15.3,30.4,25.7,0.0978,0.0645,0.2779,0.2138,-0.3629,0.2175,0.7492,-0.316
5.0,2.5,5.0,4.7,1.9,4.7,14.6,31.5,39.1,-0.1682,0.1962,0.0998,-0.5223,0.415,-0.1884,0.5875,-0.2567
5.0,4.9,4.4,3.7,1.8,9.1,11.3,14.5,30.0,-0.3635,0.924,-0.0475,0.0015,-0.0016,0.0036,0.0512,0.0209
5.0,3.8,4.3,3.1,4.4,15.0,10.9,35.4,38.8,0.5069,0.4804,0.3922,-0.3529,-0.047,0.2348,-0.0876,0.3393
5.0,4.5,4.0,1.2,2.5,19.4,13.5,13.4,21.3,0.5455,0.0702,-0.0379,0.5509,0.1724,0.2935,-0.2509,-0.4215
5.0,4.0,4.4,1.0,3.0,8.3,20.4,29.8,30.0,0.24,0.9506,-0.0255,-0.097,0.1232,-0.0157,-0.0552,0.0148
5.0,4.6,1.8,3.8,3.5,19.0,14.2,11.5,13.4,-0.2741,-0.0419,-0.5717,0.1583,0.2708,0.6689,-0.1736,-0.024
5.0,1.9,2.9,2.4,4.1,18.8,10.4,23.7,9.1,-0.1016,0.1791,-0.0968,-0.2355,0.1688,0.2069,0.5467,0.7063
5.0,4.3,2.6,1.0,2.1,3.7,12.4,7.4,25.4,0.1791,0.4482,0.146,0.0981,0.2461,-0.0787,-0.7714,0.239
5.0,4.4,3.2,4.4,3.6,16.8,19.5,18.2,25.8,-0.2083,0.3765,0.2483,0.2997,-0.3723,-0.4087,-0.4981,0.2959
5.0,3.2,2.9,1.2,2.6,11.8,9.2,17.9,19.3,0.3885,0.9156,0.0057,-0.0007,-0.0017,0.0001,0.0101,-0.0036
5.0,4.0,3.9,4.8,3.6,13.0,17.1,39.9,34.4,0.0482,0.6433,0.4484,-0.0968,0.4495,-0.0972,0.1473,-0.3422
5.0,4.0,4.8,4.2,3.6,14.3,15.0,40.4,29.9,-0.01,0.5265,0.3987,0.289,0.3959,0.2888,-0.0197,-0.4643
5.0,3.2,4.8,2.2,2.7,5.4,12.7,11.8,40.6,-0.0232,0.096,-0.111,-0.3827,-0.2783,0.2267,-0.6366,0.5115
5.0,3.8,3.5,4.2,4.6,12.4,10.7,19.2,40.8,-0.0211,0.8152,0.0583,-0.1225,-0.3139,0.0054,-0.4412,0.0103
5.0,2.1,4.8,4.1,3.8,6.8,13.7,31.3,17.6,-0.2702,0.2707,-0.1733,0.5277,-0.452,0.2047,0.4563,-0.257
5.0,2.1,2.5,4.4,1.4,19.6,11.6,17.2,13.4,-0.6069,0.1941,-0.2067,-0.177,0.2912,0.2732,0.0046,0.5879
5.0,4.9,1.1,4.2,1.2,6.8,18.2,10.8,40.3,-0.6061,0.0577,-0.2957,-0.3498,-0.0684,0.2262,-0.0493,0.5821
5.0,2.0,4.8,2.2,3.5,19.6,16.9,6.3,11.0,0.3411,0.4515,-0.3458,-0.0459,-0.5104,0.1986,-0.4967,0.0026
5.0,3.9,2.0,3.2,2.7,11.1,10.7,22.5,22.6,0.153,0.9673,-0.159,0.0242,0.0458,-0.0167,-0.0458,0.016
5.0,2.4,3.8,3.7,3.8,9.9,20.0,32.9,33.1,-0.033,0.8888,0.3262,0.2259,0.0594,0.1561,-0.0323,-0.0624
5.0,2.7,4.6,2.6,3.1,18.9,14.3,32.1,12.7,-0.2532,0.1685,-0.6938,-0.0929,0.0086,-0.4794,-0.095,-0.391
5.0,3.7,4.9,1.4,2.7,9.6,9.9,11.4,16.6,0.3317,0.9324,0.0626,-0.0315,-0.0053,0.0016,0.0095,-0.0026
5.0,3.2,4.2,3.7,1.5,2.4,18.5,30.4,26.8,-0.0283,-0.1837,0.155,-0.0014,-0.1031,0.5226,0.7706,-0.1991
5.0,4.1,1.2,2.3,2.1,21.2,4.8,31.8,43.4,0.3893,0.1065,-0.5305,-0.2373,0.3048,-0.5723,0.1202,-0.124
5.0,4.1,3.4,2.7,4.1,17.3,12.9,33.3,21.9,0.1063,0.2673,0.0743,0.5197,-0.4381,-0.1513,0.5965,0.2015
5.0,1.9,2.5,1.6,4.0,4.5,15.0,18.1,22.1,0.0483,0.2928,0.2709,0.4206,0.0312,-0.4588,-0.0467,0.6544
5.0,3.4,2.4,2.8,2.0,18.4,9.9,7.5,12.8,-0.0073,0.1657,-0.0073,-0.149,-0.171,-0.0132,-0.9471,-0.0686
5.0,2.2,3.0,1.5,1.2,5.0,21.6,36.5,16.9,-0.1905,0.5693,0.0417,0.4796,-0.113,0.4534,-0.0758,-0.4055
5.0,3.9,2.8,1.6,4.2,2.6,14.1,22.1,15.6,0.3682,0.7767,-0.2615,0.2156,0.2621,-0.2157,0.0347,0.1329
5.0,4.3,2.0,1.8,2.4,3.7,2.2,30.5,36.3,-0.1063,0.4943,0.1366,-0.4541,0.5342,-0.1637,0.3661,-0.2265
5.0,3.6,4.1,2.0,4.1,13.7,11.3,30.4,36.1,0.167,0.9028,0.3532,-0.0743,0.041,0.0203,-0.0721,-0.0028
5.0,1.9,3.6,1.9,2.4,16.4,14.5,7.5,21.8,0.5763,0.3501,-0.1902,0.4838,0.0301,0.3186,-0.0258,-0.3933
5.0,1.9,2.8,3.0,4.1,4.5,2.3,23.3,36.9,-0.0069,0.4539,-0.2301,-0.2676,0.0187,0.4967,0.5478,0.284
5.0,2.6,3.2,4.5,1.6,4.2,6.4,30.9,11.9,-0.4677,-0.2202,-0.1676,0.144,-0.2118,0.0698,0.4199,-0.6637
5.0,2.2,3.5,5.0,3.7,2.2,16.3,36.4,41.7,-0.1459,-0.038,-0.3687,-0.1011,0.1146,-0.8079,0.118,-0.2429
5.0,2.7,4.8,4.1,2.7,8.3,9.5,28.9,28.5,-0.7409,0.6176,0.0177,0.013,0.0054,0.007,-0.1459,-0.1808
5.0,4.4,1.3,3.2,3.1,10.5,15.4,38.7,38.1,-0.1145,0.8981,0.0811,-0.0933,0.3131,0.033,0.1827,0.01
5.0,4.3,4.4,3.3,2.4,19.6,2.6,6.4,25.7,0.4422,0.2441,0.3812,-0.0433,0.5164,-0.178,-0.2052,-0.4874
5.0,1.6,2.0,1.5,3.7,6.4,7.5,17.7,20.4,0.1001,0.8921,0.3597,0.0201,-0.1603,-0.0629,0.1312,0.0529
5.0,1.0,2.3,1.1,4.7,11.4,7.4,16.5,42.4,0.4284,0.8511,-0.2578,0.0187,0.1006,0.0321,0.0377,0.0118
5.0,3.6,3.1,2.1,3.3,4.8,16.9,36.7,26.5,-0.4781,0.4176,0.2538,-0.2127,0.4505,0.4041,-0.1655,-0.2452
5.0,2.3,3.9,4.5,1.3,12.5,7.5,39.3,22.2,0.041,0.9446,0.0779,0.0329,0.0764,0.0327,0.2677,-0.0211
5.0,2.4,2.9,1.7,4.4,9.0,12.2,19.0,7.4,0.0925,0.9882,-0.0224,0.0095,-0.0011,0.0037,0.0746,-0.0061
5.0,2.2,2.1,3.5,3.8,20.5,21.2,36.8,16.6,-0.2391,0.4264,-0.2202,0.4389,-0.3648,0.3582,0.223,-0.4373
5.0,2.4,2.7,4.5,2.4,6.5,18.8,4.1,5.7,-0.0711,0.4216,-0.1717,0.1296,-0.2797,0.1985,-0.7445,-0.2993
5.0,1.6,2.5,1.7,2.0,11.3,20.9,28.8,23.2,0.3788,0.7519,0.0248,0.4095,-0.2036,-0.2275,0.0754,0.0957
5.0,4.2,3.4,2.3,2.2,13.4,19.4,6.7,43.8,0.4033,0.694,-0.0507,-0.4187,-0.2017,-0.3022,-0.0659,-0.1633
5.0,1.1,2.5,2.5,4.0,19.3,18.2,39.7,20.7,0.0804,0.4985,0.016,0.4814,-0.1169,0.4769,0.1373,-0.484
5.0,3.7,2.2,1.7,3.6,7.6,7.5,16.3,11.7,-0.1274,0.9662,0.0904,0.0356,-0.0514,-0.0347,0.1653,0.0291
5.0,4.4,4.9,3.1,3.1,18.8,3.7,31.3,21.1,0.1952,0.5541,0.2392,0.5117,-0.3696,0.294,0.2353,-0.1955
5.0,4.7,4.2,1.8,1.0,17.7,15.2,31.1,15.6,0.1752,0.0076,-0.5267,-0.1232,0.2306,-0.6268,0.2281,-0.3703
5.0,1.8,3.7,4.8,5.0,4.8,5.1,41.5,16.5,-0.4387,0.5895,0.076,0.2723,0.0638,0.2743,-0.3561,-0.3958
5.0,4.6,3.5,4.7,1.5,17.3,4.6,26.2,6.2,0.3716,0.0166,-0.1368,0.0713,0.2599,-0.2239,0.1137,0.8266
5.0,4.9,1.4,4.7,2.0,12.5,19.6,41.3,34.9,0.2104,0.6687,0.371,0.024,0.3924,0.0197,0.2978,-0.3179
5.0,4.3,2.9,2.6,2.3,12.0,3.2,32.8,13.2,0.4956,0.695,-0.4179,-0.1538,-0.0344,-0.2052,-0.1108,0.0164
5.0,3.3,1.5,1.1,3.0,15.9,6.3,27.0,36.1,0.3654,0.2143,0.2625,-0.577,0.2352,0.3414,0.1386,0.4367
5.0,3.1,4.0,2.4,3.0,21.7,10.3,30.7,14.0,-0.6421,0.3129,-0.2669,-0.1906,-0.0563,-0.1607,-0.1787,-0.5395
5.0,4.8,3.4,2.8,4.0,13.0,4.9,15.0,35.8,-0.1233,0.3926,0.1571,-0.4544,-0.5302,-0.08,-0.5213,-0.0639
5.0,4.5,2.1,1.8,3.3,7.5,6.0,26.0,25.1,-0.0574,0.0599,0.0289,0.0753,0.2096,0.3317,0.1649,-0.8562
5.0,2.8,4.0,3.8,1.8,19.3,7.8,39.2,36.0,-0.568,0.5221,-0.0375,-0.0872,-0.0348,-0.0863,-0.3901,-0.4536
5.0,3.3,4.5,3.8,5.0,2.2,14.0,19.5,18.6,0.0101,0.4684,-0.1604,0.4266,0.2989,-0.3855,-0.32,0.4666
5.0,4.3,4.6,1.3,3.1,4.0,9.7,13.7,18.8,0.4535,0.8742,-0.0976,0.0462,0.0094,-0.0024,0.0063,-0.0022
5.0,3.3,3.1,1.2,4.9,17.4,6.8,5.2,10.0,0.7698,0.4954,-0.1419,0.0938,-0.2195,0.2009,0.0478,-0.1803
5.0,4.8,3.7,3.6,2.1,10.9,8.3,33.0,24.4,0.0589,0.9926,0.0196,0.0066,0.004,0.003,-0.0021,0.0002
5.0,5.0,4.3,3.0,1.6,22.0,20.2,30.6,30.5,-0.1721,-0.1356,0.1413,0.0558,0.1982,0.4653,0.6801,-0.4189
5.0,2.5,1.5,1.7,3.5,14.6,8.6,25.7,36.5,0.0002,0.6188,0.183,-0.2,0.5002,-0.0565,0.4591,-0.1659
5.0,2.2,3.3,1.6,2.1,16.8,18.7,37.5,4.2,0.473,0.4071,-0.2698,-0.2269,0.2976,-0.5111,0.1774,-0.2864
5.0,3.8,4.9,4.4,4.0,3.1,2.5,8.4,14.4,-0.4535,0.0516,-0.3872,0.0567,0.5198,0.4158,-0.3746,0.2076
5.0,1.8,3.8,1.2,4.7,7.6,15.7,28.7,8.9,-0.3289,0.4882,-0.4366,-0.0404,-0.1369,-0.2057,-0.4004,-0.444
5.0,1.8,1.4,4.2,1.8,10.8,19.7,30.5,24.2,0.0257,0.8977,0.0064,0.2926,-0.2928,0.006,0.0651,-0.0009
5.0,4.0,4.5,1.1,1.5,16.5,19.9,34.2,37.8,0.2133,0.2649,0.0719,-0.6393,0.382,0.265,0.3434,0.3051
5.0,1.9,3.6,1.1,5.0,17.9,7.7,39.1,43.8,0.7752,0.5248,-0.1885,0.1369,-0.0135,-0.038,-0.0816,0.1473
5.0,1.9,3.0,3.1,1.8,11.6,2.1,6.1,5.1,0.278,0.8534,-0.1116,-0.2612,-0.269,-0.1579,-0.0246,-0.0763
5.0,3.1,1.1,2.7,3.5,21.9,8.6,4.3,27.7,0.0371,0.029,-0.0223,-0.1538,0.0438,-0.2095,-0.5711,-0.7555
5.0,2.7,4.9,2.2,1.5,5.8,9.8,38.6,15.8,-0.3729,0.8544,-0.0669,-0.0188,-0.0416,-0.0192,-0.3031,-0.1369
5.0,1.6,3.8,1.7,5.0,5.2,11.2,27.8,21.6,0.4091,0.0213,-0.0579,0.4455,-0.1499,-0.2927,0.2963,0.6281
5.0,4.5,3.5,2.4,4.7,11.6,15.0,11.7,29.0,0.3094,0.6919,0.1724,0.3978,0.4068,-0.0916,-0.2115,0.0471
5.0,3.2,2.7,1.6,3.9,4.2,10.4,32.9,4.7,0.0344,0.0748,-0.0783,-0.2128,0.1836,-0.1393,0.7392,-0.5605
5.0,4.8,3.9,4.5,2.9,14.1,8.6,27.2,38.3,-0.0304,0.9828,0.0461,0.0163,0.0093,0.0079,-0.0034,0.0004
5.0,2.2,1.6,1.8,2.2,4.8,13.8,4.2,22.1,0.0387,0.3536,0.2241,0.312,0.373,0.2027,-0.6367,-0.3548
5.0,1.5,1.4,3.8,4.9,22.0,5.9,16.6,9.5,-0.2824,0.2084,-0.3922,0.0916,0.5594,0.169,-0.5492,0.2383
5.0,3.3,3.3,3.9,3.5,3.0,2.6,26.4,43.1,0.3604,0.2565,-0.3733,-0.1625,0.5987,-0.2429,0.4073,0.1563
5.0,3.6,1.2,1.4,1.3,14.3,6.5,27.9,31.5,0.7495,0.5088,0.2531,0.126,-0.0751,0.2419,-0.0871,0.1086
5.0,2.0,3.8,2.9,4.4,9.4,6.3,28.1,29.9,-0.1888,0.9604,0.0468,0.1121,-0.0097,0.0902,-0.0424,-0.0208
5.0,4.7,3.1,4.5,3.6,14.9,17.6,23.1,18.1,-0.0598,0.357,-0.5146,0.2183,-0.0435,-0.6463,-0.1187,0.2802
5.0,3.9,2.6,2.9,2.1,16.2,17.2,14.7,27.6,0.3961,-0.1059,0.3441,0.0259,0.283,-0.6871,-0.2787,-0.2125
5.0,4.4,4.0,4.9,3.9,10.8,3.0,6.7,4.8,-0.022,0.9275,-0.0076,-0.2344,-0.2464,-0.0974,-0.0643,-0.028
