freq,WS1,WS2,W1,W2,LS1,LS2,L1,L2,S11r,S11i,S21r,S21i,S31r,S31i,S41r,S41i
5.2,4.0,4.3,3.3,1.7,14.4,20.3,19.2,35.8,-0.0216,0.4957,0.2843,-0.3784,-0.3419,0.367,-0.1531,0.4815
5.2,1.5,4.6,2.1,1.0,20.8,5.9,33.6,9.8,-0.051,0.03,-0.1152,0.1734,-0.1938,0.1339,0.5017,-0.7873
5.2,2.8,4.8,4.1,1.6,18.0,20.0,42.8,39.0,0.0921,0.6009,-0.171,-0.4007,-0.4056,-0.2863,-0.298,-0.266
5.2,3.8,4.8,1.6,3.3,5.0,21.0,37.5,40.3,0.0479,0.6367,-0.5557,0.1804,-0.2036,-0.2511,-0.3113,-0.0688
5.2,1.3,1.3,2.4,4.1,12.9,7.3,30.4,41.3,0.3568,0.7244,-0.4008,-0.2802,0.0006,-0.2763,-0.0387,-0.0869
5.2,1.8,2.6,4.5,3.9,7.8,7.7,19.0,30.6,-0.5566,0.7458,-0.0154,-0.0207,0.0132,0.02,0.2799,0.211
5.2,3.4,4.9,1.4,3.9,20.7,17.2,12.2,14.4,0.1526,0.4222,-0.2205,0.6632,0.3517,0.2957,-0.1304,-0.2441
5.2,1.7,4.1,4.3,2.4,10.4,4.4,17.7,37.5,-0.264,0.7515,-0.0222,-0.4033,-0.0719,0.3699,-0.0053,0.2007
5.2,2.1,4.5,3.6,2.3,2.2,17.2,38.8,14.9,-0.0872,0.4829,-0.2537,0.3862,-0.2395,0.3851,-0.2918,-0.4842
5.2,4.7,1.2,4.0,1.8,13.2,20.6,29.1,43.6,0.567,0.6237,-0.1964,-0.2806,0.3406,-0.1484,-0.0343,0.0793
5.2,3.6,1.1,4.8,4.3,16.5,11.9,18.1,10.4,-0.3147,0.4479,-0.3838,-0.1657,0.4978,0.2528,-0.1416,0.4231
5.2,2.8,3.5,1.2,4.5,19.6,12.1,41.2,34.4,0.5138,0.8016,0.1487,-0.12,0.1532,-0.1211,-0.0023,-0.045
5.2,1.4,2.6,3.9,3.5,15.3,11.8,23.4,25.9,0.0287,0.3152,0.2187,0.3611,-0.3599,-0.2893,0.4275,0.5522
5.2,2.9,2.4,5.0,4.3,15.5,6.5,12.0,22.0,0.5599,0.4029,0.51,0.1976,0.0952,-0.3396,0.1594,-0.1967
5.2,4.5,2.2,3.5,1.7,13.1,10.8,18.6,42.3,0.6504,0.5664,-0.0177,-0.0221,-0.3029,0.1808,-0.0194,-0.0721
5.2,4.4,2.0,1.3,3.0,4.9,14.7,7.1,14.7,-0.0737,0.5092,-0.346,0.4928,0.4305,0.3824,0.1238,-0.0563
5.2,2.3,4.6,2.2,2.1,18.7,20.2,5.3,29.9,0.3908,0.1037,0.2622,-0.2911,0.3556,-0.4265,-0.4734,-0.3597
5.2,4.7,2.8,2.9,4.9,9.9,19.2,25.6,21.5,0.1788,0.8807,-0.1845,0.3084,-0.01,-0.2135,-0.0087,0.0753
5.2,1.0,4.1,3.4,2.5,14.0,2.2,37.2,35.5,-0.1626,0.4814,0.1846,-0.4491,0.2329,-0.4372,0.0576,-0.485
5.2,4.7,3.0,4.1,1.4,12.2,19.4,11.1,32.6,0.6366,0.2631,0.4092,0.1906,0.1855,-0.3908,0.1077,-0.2939
5.2,2.4,1.1,1.3,3.0,7.8,12.7,43.4,33.6,-0.3158,0.5362,0.1228,-0.2045,-0.3631,-0.3114,0.3762,0.2686
5.2,3.7,4.5,2.5,1.9,7.4,15.9,38.2,22.2,-0.2259,0.9182,0.0642,-0.024,0.1157,-0.007,-0.2646,-0.0728
5.2,3.1,3.1,1.1,1.5,10.9,11.7,24.4,8.4,0.6211,0.7757,0.048,-0.0443,-0.0149,0.0165,-0.0129,0.0127
5.2,1.0,3.1,3.3,4.0,9.6,10.8,19.7,28.8,0.0879,0.9144,-0.139,0.1505,0.2071,-0.1506,-0.112,0.0751
5.2,2.1,4.4,2.5,3.8,20.9,2.3,17.3,37.9,-0.0438,0.5153,-0.2707,-0.4756,0.009,0.468,-0.0022,0.4423
5.2,1.6,3.3,1.1,2.6,11.0,21.4,10.2,25.2,0.5813,0.7097,0.1619,0.1825,0.2291,-0.1686,-0.0675,0.0466
5.2,1.3,2.9,1.5,4.7,15.4,4.4,42.7,11.6,0.5914,0.5778,-0.2662,0.1996,-0.2934,0.2267,0.0147,-0.2265
5.2,2.4,3.6,4.1,1.0,7.7,20.2,31.8,6.0,-0.7692,0.5507,-0.0542,0.0571,-0.0787,0.0224,-0.1578,-0.2344
5.2,1.3,2.8,1.9,2.3,11.5,19.7,41.5,11.9,0.5148,0.6806,-0.3083,-0.0375,-0.3705,0.0161,-0.0311,-0.1441
5.2,1.5,2.8,4.3,3.8,21.0,19.1,13.8,33.7,-0.3887,0.2924,0.3059,-0.4012,-0.5144,0.1477,-0.3487,0.2892
5.2,1.4,2.3,3.2,3.4,18.4,5.8,29.9,11.1,-0.1781,-0.0046,-0.3326,0.151,-0.4898,-0.241,0.7141,-0.0699
5.2,4.5,3.6,1.1,4.1,9.1,10.4,23.6,21.3,0.1451,0.8931,-0.0517,0.01,-0.038,0.0014,-0.3111,0.007
5.2,3.4,1.7,2.9,3.4,12.6,6.0,7.8,37.5,0.0356,0.7062,-0.0062,-0.4399,-0.4511,-0.0605,-0.2787,-0.032
5.2,3.1,2.0,4.8,1.5,21.1,21.3,23.9,11.6,-0.0747,0.2107,0.0335,0.0661,0.0866,-0.2733,0.8454,0.357
5.2,2.6,4.8,2.5,3.3,15.0,19.1,13.2,18.0,0.0051,0.5362,0.0122,0.5099,0.5055,-0.0367,-0.423,0.0253
5.2,3.9,4.8,4.0,2.3,15.0,15.8,30.5,25.2,0.3913,0.1383,0.4149,0.2519,-0.5669,0.2556,0.4004,0.1263
5.2,3.2,2.1,3.8,2.8,21.3,8.9,32.1,13.1,-0.7537,0.2334,-0.0752,-0.1081,-0.0168,-0.0811,-0.1511,-0.5544
5.3,3.3,4.8,1.4,3.2,15.2,6.0,39.0,21.3,0.4961,0.8147,0.1407,-0.0311,0.1903,-0.0392,0.0534,-0.059
5.3,3.4,1.7,4.1,2.4,20.8,6.2,6.4,38.0,0.3571,0.5674,-0.2247,-0.3554,-0.5077,0.1417,-0.2329,0.0173
5.3,4.5,1.3,3.7,4.8,16.0,15.6,31.6,28.7,-0.0287,-0.0318,0.6675,-0.1811,0.1929,0.6543,0.0868,0.1056
5.3,4.0,2.7,2.9,3.6,15.3,12.9,21.3,30.3,0.194,0.6634,0.4227,-0.0046,-0.4563,0.0234,0.263,0.2181
5.3,1.6,4.1,1.4,1.4,5.4,15.1,41.2,34.2,0.4824,0.4748,0.1758,-0.3002,0.2094,-0.3578,-0.4247,0.1458
5.3,4.9,1.8,1.4,2.6,20.3,10.9,21.0,38.8,0.4757,0.2757,-0.0235,-0.2945,-0.0974,0.3278,-0.1573,0.6424
5.3,2.0,4.7,1.7,2.3,8.7,21.7,25.2,7.9,0.067,0.9874,-0.0007,0.0008,-0.0013,-0.0015,-0.0767,0.0027
5.3,3.6,3.0,2.1,1.1,17.5,3.9,19.2,6.3,0.3374,0.4459,-0.3479,2.8992e-05,0.3675,-0.0005,-0.3406,0.5475
5.3,3.1,4.5,4.6,3.3,20.8,2.9,27.3,7.1,-0.116,-0.2373,-0.2076,-0.0259,-0.1575,-0.5451,0.7205,-0.1455
5.3,2.6,2.5,3.8,1.2,6.6,2.9,24.3,24.8,-0.0182,0.0012,-0.0049,0.0212,0.015,0.216,0.8208,-0.4965
5.3,3.0,4.0,2.1,4.3,16.7,8.6,6.8,33.1,-0.4646,0.328,0.1433,0.1579,-0.0642,-0.1589,0.3004,0.643
5.3,2.8,2.1,3.5,3.9,11.4,14.9,41.2,8.1,0.3299,0.6444,-0.2547,-0.3417,-0.3795,-0.2602,-0.1457,-0.2141
5.3,2.0,4.0,4.4,1.6,10.6,2.3,31.9,9.4,0.4925,0.0912,-0.3183,-0.0323,0.1012,-0.4127,-0.0151,0.6203
5.3,2.1,1.3,4.5,4.3,2.8,9.5,5.6,32.0,0.221,0.4388,0.1582,0.2462,0.461,-0.1773,-0.5894,0.2247
5.3,2.1,2.9,4.0,4.2,5.9,18.7,6.7,33.9,-0.3492,0.3583,0.329,-0.2333,-0.6028,-0.241,-0.3716,0.054
5.3,2.6,2.8,1.8,3.5,2.4,12.8,27.7,12.0,-0.1793,0.2628,-0.6383,-0.0864,-0.0748,-0.4117,-0.209,-0.4868
5.3,1.8,3.0,3.4,4.8,15.2,13.7,37.7,16.7,0.1045,0.6763,-0.2682,0.3025,-0.3452,0.2925,0.2323,-0.3044
5.3,2.6,1.6,4.5,3.9,8.9,5.1,39.4,19.7,-0.4655,0.3315,-0.1043,0.1096,0.0814,0.3445,0.192,0.5086
5.3,4.5,4.9,4.2,3.1,17.1,15.5,20.3,13.9,0.0091,0.5184,-0.3992,0.2903,0.3988,-0.2902,0.0831,0.4715
5.3,1.1,4.5,3.6,4.4,18.6,16.6,41.3,5.4,0.0689,0.5078,-0.3529,-0.2799,-0.4584,-0.2162,-0.3262,-0.3921
5.3,1.7,2.7,1.2,1.4,17.4,21.0,36.2,27.6,0.2141,0.5331,0.3771,0.0276,0.5143,0.03,0.1907,-0.4406
5.3,4.3,2.4,1.6,2.1,18.5,18.6,16.7,20.9,0.411,0.3706,0.2687,0.3585,0.1305,-0.4926,-0.0633,0.4549
5.3,2.2,4.7,1.0,1.7,6.8,14.1,30.0,6.4,-0.1612,0.9013,-0.1963,0.0681,-0.0539,-0.0237,-0.3026,-0.0692
5.3,2.3,3.1,2.3,4.4,19.0,21.0,6.4,30.3,0.4047,-0.0072,0.2178,-0.1365,0.1897,-0.7535,-0.363,-0.0879
5.3,3.6,4.0,4.8,3.1,12.7,11.7,5.9,22.3,0.463,0.3506,-0.1634,0.4826,0.0463,0.3773,-0.0175,-0.488
5.3,4.1,4.3,4.5,1.3,17.8,15.3,25.6,35.1,-0.2807,-0.0707,0.3804,-0.0449,0.2736,0.7234,0.3301,-0.0422
5.3,2.7,2.4,4.1,4.6,11.1,8.3,32.3,15.8,-0.3549,0.9149,-0.0723,-0.0287,-0.0259,-0.0175,-0.0845,-0.0386
5.3,4.0,4.8,4.1,4.9,3.7,19.3,6.6,16.8,-0.1588,0.5016,-0.1331,0.4114,0.525,0.1523,-0.4561,-0.1272
5.3,4.6,3.4,3.1,3.0,17.6,7.9,43.7,19.6,0.6666,0.7068,0.0739,-0.0004,-0.0056,-0.018,0.1069,-0.1071
5.3,3.1,2.7,2.3,4.7,21.7,13.2,29.3,6.5,0.0299,0.1004,-0.356,-0.3535,0.2372,-0.3654,0.3767,-0.6168
5.3,4.4,4.9,2.2,2.1,17.6,15.6,33.1,13.9,-0.2822,0.3051,-0.3575,0.4351,-0.5678,-0.373,0.1349,0.0002
5.3,2.0,4.1,1.5,2.2,11.4,8.6,21.0,6.5,0.6401,0.7555,0.0039,-0.0027,-0.0035,0.0025,-0.0784,0.0673
5.3,4.5,4.3,4.6,3.7,17.3,2.1,23.6,41.2,0.4565,0.3785,-0.3903,-0.1205,0.5436,-0.0356,0.1673,0.3597
5.3,3.7,4.8,2.4,2.6,19.2,21.9,28.1,21.8,0.5579,0.3107,0.4117,0.2455,-0.364,0.4133,0.1418,-0.0866
5.3,3.9,3.2,4.1,1.1,12.0,13.4,5.1,12.3,0.3963,0.5425,-0.2944,-0.2963,-0.3944,-0.2462,0.0274,-0.376
5.3,1.5,2.8,4.3,1.5,16.4,6.4,28.7,15.4,-0.485,-0.0524,-0.2144,0.326,-0.3224,0.1845,0.342,-0.5739
5.3,1.4,2.0,3.6,3.9,8.3,11.1,12.7,9.2,-0.55,0.8011,-0.0705,0.044,0.0103,0.0426,0.1452,0.1018
5.3,4.9,4.0,4.1,4.9,19.1,19.0,8.7,25.8,0.291,-0.1081,0.4325,0.0475,0.3476,-0.6277,-0.4171,0.008
5.3,4.0,3.9,1.4,3.0,18.3,3.2,35.2,16.2,0.19,0.481,0.0481,0.4511,-0.2074,0.4629,0.1495,-0.4766
5.3,2.8,3.4,2.2,3.4,12.9,4.0,21.9,35.5,0.1567,0.0592,0.1607,-0.1197,0.1754,0.8551,0.1039,-0.0519
5.3,3.4,4.8,3.1,1.8,16.4,2.4,35.8,31.3,-0.0561,0.2681,0.3576,-0.1973,0.4406,-0.1647,0.2539,-0.6683
5.3,4.9,3.9,1.9,1.1,6.6,19.3,26.5,4.1,-0.3219,0.0622,-0.1587,0.0317,-0.0783,-0.2794,-0.0868,-0.8501
5.3,1.8,2.9,4.1,2.8,15.4,19.3,28.7,6.8,0.2831,-0.1767,-0.394,-0.035,0.2132,-0.6693,0.3847,0.253
5.3,4.0,3.0,1.9,4.7,16.8,7.1,5.7,43.8,0.8204,0.3014,-0.1217,0.0146,-0.1838,0.2584,0.0667,-0.2983
5.3,2.6,2.0,2.1,2.7,7.8,11.2,10.3,14.1,-0.2035,0.909,-0.0962,0.2408,0.1631,0.1116,0.117,0.0139
5.3,4.4,1.6,1.0,2.6,11.0,6.8,38.2,36.2,0.5264,0.7311,0.0491,-0.1401,0.1971,-0.1849,0.1795,-0.1692
5.3,4.7,4.0,4.7,2.2,15.3,11.5,37.8,12.0,-0.2766,0.3917,-0.377,-0.2277,-0.3783,-0.2285,-0.1206,-0.5864
5.3,1.1,4.3,4.0,1.6,3.2,8.2,30.4,34.6,-0.7869,0.4717,0.0319,0.0363,0.0114,0.0257,-0.1641,-0.2991
5.3,3.4,3.3,3.6,3.6,10.9,17.2,15.3,21.2,0.1856,0.7928,0.0559,0.3411,0.3485,-0.1995,-0.179,0.1036
5.3,2.2,2.8,1.4,2.0,3.0,13.0,37.7,34.9,0.3733,0.7746,0.2055,-0.2294,0.2477,-0.2406,0.024,-0.1527
5.3,2.5,4.6,2.5,2.2,20.5,14.8,10.8,14.0,-0.3748,0.2544,-0.5109,0.3665,0.3541,0.4892,0.0608,0.1006
5.3,1.1,4.7,3.2,3.0,15.7,10.4,7.9,30.5,0.0309,0.1119,0.1371,0.3185,0.2985,-0.1769,-0.7576,0.3781
5.3,2.0,3.1,4.2,2.9,19.6,6.5,29.6,27.3,-0.1367,-0.1275,0.1893,-0.135,0.2715,-0.0045,0.7989,-0.4141
5.3,4.3,2.0,1.3,1.7,21.5,11.4,21.9,33.6,0.3125,0.8503,0.1917,-0.1087,-0.1969,0.1143,0.2451,-0.0268
5.3,2.5,2.9,2.3,3.8,10.8,13.0,7.9,4.4,0.5278,0.7121,0.2364,-0.3171,0.0444,-0.1715,0.0311,-0.1168
5.3,1.5,2.4,4.1,4.8,6.1,13.0,14.2,31.6,-0.4803,0.3956,0.3204,-0.3356,-0.5462,-0.0038,-0.1968,0.2087
5.3,3.0,1.1,2.5,3.1,6.4,21.3,19.2,26.3,-0.1651,0.7609,0.1824,-0.2467,-0.1876,0.2471,0.3831,0.2099
5.3,1.7,1.8,1.1,4.2,5.7,7.9,8.6,25.4,0.0164,0.2371,0.0139,-0.2695,-0.3912,0.0119,-0.8162,0.0491
5.3,3.3,1.6,3.2,1.6,4.0,17.1,20.4,40.9,-0.1527,0.4369,-0.3973,-0.1199,0.4083,0.1163,0.3586,0.5356
5.3,4.2,3.5,4.8,2.5,11.9,20.3,24.2,40.7,0.3329,0.7982,-0.1358,-0.285,0.327,0.1259,0.03,0.092
5.3,5.0,2.0,4.4,2.7,12.8,7.9,8.0,12.3,0.3082,-0.194,-0.0951,0.0604,0.0517,0.0972,-0.5014,-0.7454
5.3,3.5,3.8,4.1,4.1,12.1,14.8,30.9,22.5,0.2468,0.544,0.1977,0.4882,-0.4837,0.0718,0.3248,-0.0344
5.3,1.0,3.1,5.0,3.1,7.1,6.2,12.9,7.1,-0.7216,-0.0418,-0.0793,0.1796,0.124,-0.1272,-0.0867,0.6209
5.3,1.1,1.6,3.2,2.2,8.4,2.9,14.7,27.4,-0.4751,0.8492,0.0101,-0.0645,-0.0296,0.0534,0.1493,0.0912
5.3,3.2,4.6,4.9,3.1,11.5,8.1,8.2,15.9,-0.5721,0.7719,-0.112,-0.0943,0.0399,0.0596,0.107,0.0992
5.3,2.3,3.2,4.3,3.8,12.2,10.8,23.4,24.8,0.3358,0.2281,-0.0296,0.4843,-0.1475,-0.3917,0.1577,0.61
5.3,3.8,1.9,2.3,4.5,16.1,7.3,33.9,31.4,-0.0968,0.1786,0.0697,-0.3939,0.2729,-0.3204,0.3267,-0.686
5.3,4.9,1.1,3.0,4.9,2.2,9.8,8.5,30.2,-0.2095,0.1156,0.3827,0.3605,0.0981,-0.3621,-0.0901,0.694
5.3,2.7,4.4,1.6,2.4,8.5,7.4,11.0,6.3,0.1557,0.9816,0.004,0.0004,-0.0016,-0.0005,0.0511,-0.0072
5.3,4.7,2.2,2.1,1.7,21.5,16.0,43.9,10.6,0.214,0.3188,-0.1587,0.1951,-0.2342,0.453,-0.6974,0.0907
5.3,2.2,3.6,2.9,2.3,8.8,20.2,4.9,32.3,-0.1972,0.9572,-0.0167,0.0597,0.115,-0.005,0.0722,0.0224
5.3,1.1,2.9,4.5,2.2,12.6,18.5,40.3,40.4,0.2027,0.6264,-0.2292,-0.3795,-0.3745,-0.3158,-0.0679,-0.3134
5.3,4.3,3.2,4.0,3.2,8.4,8.1,30.5,39.6,-0.2835,0.9516,0.0028,0.0008,0.001,0.0005,-0.0617,-0.0193
5.3,4.7,2.2,3.5,1.8,21.0,8.3,34.3,43.1,-0.4072,-0.0834,-0.0014,0.0039,-0.0024,0.0029,0.2018,-0.8651
5.3,2.0,2.2,1.7,4.2,17.2,12.4,41.5,37.2,0.5683,0.5429,0.2449,-0.344,0.0484,-0.2562,0.1165,-0.3065
5.3,3.2,3.0,2.2,4.9,3.1,11.5,21.2,7.5,-0.1702,0.618,-0.2941,-0.1126,0.2972,0.1121,0.5294,0.3094
5.3,1.1,2.4,2.1,4.3,11.9,8.3,26.3,6.1,0.724,0.6601,-0.0453,0.0114,-0.0036,-0.0082,-0.1006,0.1137
5.3,1.8,2.9,2.0,2.5,4.4,18.0,33.9,25.2,-0.4082,0.267,0.257,-0.0794,0.584,0.3832,0.0182,-0.4098
5.3,4.3,2.3,1.4,3.1,16.7,4.6,6.6,18.8,0.2652,0.5768,0.2213,0.3619,0.4835,0.0482,-0.4077,-0.0333
5.3,1.6,2.5,2.6,4.8,12.1,6.8,33.1,42.7,0.6522,0.5853,-0.3861,0.0327,-0.0531,-0.1188,-0.1241,0.1227
5.3,1.9,4.8,2.0,1.8,4.7,19.0,12.9,42.5,-0.2328,-0.0158,-0.4384,0.1125,0.1954,0.6406,-0.0904,0.4999
5.3,4.7,2.8,3.7,3.9,16.3,17.6,19.6,28.2,0.0695,0.5173,0.4846,-0.0044,-0.4909,0.0041,-0.0833,0.4768
5.3,1.9,3.3,3.1,2.7,2.5,3.9,28.4,35.8,-0.1603,0.4475,0.036,-0.556,0.418,-0.2786,0.3458,-0.2623
5.3,2.4,4.5,2.8,4.9,15.2,11.4,31.6,19.1,0.4682,0.2297,-0.2553,0.5768,-0.1151,-0.3083,0.1329,0.4144
5.3,2.6,4.3,2.2,3.4,3.9,12.7,25.8,31.9,-0.1872,0.2026,0.6039,0.0672,0.0364,0.4593,-0.1891,-0.5054
5.3,4.1,4.2,3.5,4.0,19.1,15.9,27.0,12.8,-0.2196,-0.0277,-0.5796,0.2163,-0.2822,-0.6665,0.1082,-0.0781
5.3,1.4,3.5,2.1,1.7,11.1,18.6,4.7,40.7,0.4588,0.6994,0.0097,-0.3859,-0.0911,-0.3153,-0.0164,-0.1664
5.3,3.6,1.5,4.5,4.1,9.2,20.9,12.1,12.8,0.0326,0.8827,-0.3078,-0.2672,0.0378,0.178,0.0237,0.0659
5.3,2.5,2.6,2.1,4.0,8.9,11.0,11.5,31.0,0.1485,0.9395,0.0254,0.2126,0.1776,0.0223,-0.0086,-0.0066
5.3,3.2,3.3,3.3,4.0,7.0,5.7,7.8,16.0,-0.4601,0.3969,0.0225,0.4719,0.1592,-0.379,0.0153,0.4712
5.3,1.8,2.5,3.8,1.6,7.6,16.1,17.1,6.7,-0.5416,0.7329,-0.0909,0.0601,0.1021,-0.0558,0.285,0.2294
5.3,4.4,3.7,2.2,3.9,11.8,14.9,26.6,40.3,0.5462,0.6305,0.1843,-0.415,0.0095,0.2386,0.0062,0.1541
5.3,1.0,3.8,4.4,3.6,10.7,16.6,27.4,13.9,0.0428,0.0972,-0.7527,0.0783,-0.0499,-0.6018,-0.0235,0.1395
5.3,4.9,2.9,2.1,4.2,19.6,16.7,20.1,15.3,0.2695,0.5758,-0.1953,0.4112,0.2196,-0.4169,-0.0242,0.3886
5.3,4.8,3.3,4.9,2.6,2.8,16.4,39.1,13.5,-0.276,0.435,-0.1119,0.3224,-0.1359,0.3315,-0.4206,-0.5422
5.3,1.9,1.3,3.4,2.3,21.1,6.0,17.3,7.4,-0.0715,0.1663,-0.3158,0.1876,0.3402,-0.1805,-0.1678,0.7991
5.3,1.5,2.2,3.6,1.2,8.6,11.6,11.9,20.8,-0.4763,0.8656,-0.0178,0.0033,-0.0002,0.0024,0.0838,0.0485
5.3,1.2,3.8,3.7,2.6,18.0,13.2,28.3,32.1,-0.3317,0.0091,0.6203,-0.1458,0.1699,0.624,0.0528,-0.1633
5.3,1.4,4.9,2.0,1.2,9.6,20.3,7.1,16.1,0.3408,0.8208,-0.0972,-0.2584,-0.152,0.2688,-0.0491,0.0933
5.3,2.6,1.7,3.8,4.3,11.6,8.2,20.6,7.8,0.5338,0.6872,-0.0308,0.0069,0.0309,-0.0069,-0.3673,0.2933
5.3,4.5,1.4,1.4,4.4,8.6,8.8,19.9,30.5,0.3968,0.912,0.0013,-0.0004,-0.0008,0.0002,0.0581,-0.025
5.3,1.6,1.3,1.1,4.2,2.7,12.1,20.9,10.9,0.2551,0.8609,-0.2263,0.0858,0.2628,-0.1007,0.2078,0.0181
5.3,2.8,2.1,3.2,1.4,12.8,20.1,28.9,24.2,0.6562,0.47,0.2731,0.2316,-0.3626,0.2074,-0.0162,0.1417
5.3,2.7,3.7,2.3,4.5,17.9,6.9,12.2,28.9,-0.045,0.0429,0.0976,-0.2572,-0.3126,0.0789,-0.8144,0.3457
5.3,2.7,4.3,3.3,3.4,4.7,19.2,4.9,12.9,0.115,0.2167,0.0857,0.1908,-0.0333,0.4787,-0.8088,0.0236
5.3,2.4,4.3,1.7,4.4,20.3,14.9,6.5,18.8,0.3834,0.2684,-0.0368,0.5803,0.2281,0.3617,-0.2407,-0.4269
5.3,2.1,4.5,1.6,2.8,17.8,11.6,27.4,22.7,0.5636,-0.1098,-0.0148,0.4124,-0.1313,-0.232,0.2936,0.5541
5.3,2.9,4.1,1.2,4.8,2.3,9.5,15.7,32.1,0.1805,0.9566,0.1228,-0.0444,-0.0428,0.0058,0.1269,-0.0151
5.3,1.5,3.5,2.5,1.4,17.1,2.7,31.6,21.7,0.4428,0.1747,0.4911,0.1714,-0.3095,0.5911,0.1375,-0.006
5.3,3.8,3.4,4.1,4.9,6.8,19.3,33.1,9.6,-0.5979,0.6678,-0.0858,0.2153,-0.1707,0.1492,-0.1708,-0.2251
5.3,1.9,2.8,4.0,2.6,20.3,14.6,21.5,17.0,-0.1885,0.0672,-0.322,0.1048,-0.2381,-0.8286,0.125,0.1323
5.3,1.2,4.9,2.3,2.8,18.1,2.0,15.0,34.6,-0.0736,0.5202,0.0844,-0.472,-0.4018,0.3438,-0.2854,0.3407
5.3,4.4,4.3,2.3,1.8,5.9,18.0,40.5,21.5,-0.0438,0.7782,0.234,-0.0446,0.2429,-0.0502,-0.496,-0.1014
5.3,3.0,3.2,3.3,3.8,19.0,16.7,35.7,8.4,-0.2513,0.4221,-0.3914,-0.1142,-0.5391,-0.1815,0.0994,-0.4871
5.3,3.9,2.8,4.6,2.4,5.4,9.7,41.9,39.0,-0.0253,0.2758,0.0124,-0.1501,-0.1912,-0.0172,-0.9096,-0.0551
5.3,4.9,1.6,3.7,4.8,5.8,10.6,5.4,24.5,0.1281,0.5077,0.1009,0.0824,0.2218,-0.039,-0.7882,0.1631
5.3,3.7,3.3,4.9,3.8,2.2,8.4,21.3,41.5,-0.1229,0.0872,-0.0056,0.0048,0.0203,0.1497,0.5431,0.7963
5.3,4.3,3.7,2.6,3.7,5.6,12.7,36.2,12.2,-0.2233,0.8408,-0.214,0.1327,-0.3256,0.1121,-0.1657,-0.1445
5.3,3.1,3.3,2.0,2.8,15.5,12.5,32.1,15.8,0.3168,0.5365,-0.4763,0.4844,-0.0742,-0.2601,-0.0676,0.218
5.3,3.1,2.1,1.6,3.9,13.5,19.2,16.5,4.6,0.4665,0.5452,-0.2277,-0.3387,-0.18,0.4288,-0.1055,0.2836
5.3,2.8,1.3,3.7,1.7,9.7,14.2,21.4,23.2,0.0268,0.9477,-0.1258,0.1956,0.027,-0.1763,-0.0051,0.0403
5.3,2.9,3.5,1.7,2.0,19.6,16.5,24.7,16.0,-0.0408,0.2644,-0.4989,0.4291,-0.3544,-0.5356,-0.135,0.1456
5.3,5.0,3.9,3.6,2.4,4.6,7.3,15.9,33.0,-0.6621,0.6144,-0.0592,-0.0739,0.0272,0.062,0.261,0.2966
5.3,3.9,2.5,1.8,4.7,12.4,15.3,40.4,31.6,0.4517,0.7921,0.2544,-0.0923,0.2549,-0.0933,-0.0568,-0.0589
5.3,3.7,3.0,2.1,2.8,21.5,2.2,15.8,7.7,-0.2738,0.4382,-0.3636,0.1065,0.6068,0.0056,-0.1029,0.4393
5.3,3.2,1.3,3.3,3.0,19.8,6.4,36.7,21.9,0.1705,0.622,0.4032,0.0978,0.4344,0.1042,0.2295,-0.364
5.3,4.1,2.5,3.8,4.1,11.4,21.1,33.9,34.1,-0.1224,0.5836,0.1843,-0.3521,0.5256,-0.058,0.4057,-0.1097
5.3,1.4,3.8,2.4,1.4,5.9,9.8,24.4,42.1,0.0214,0.1915,-0.0137,-0.1052,0.1246,-0.0233,0.944,-0.1232
5.3,3.6,1.2,1.5,1.1,3.2,18.1,26.7,22.8,0.3077,0.2888,0.3594,0.1111,-0.465,0.2428,0.6005,-0.154
5.3,1.1,1.1,3.5,2.3,12.3,16.9,37.2,18.9,0.0693,0.6042,-0.1545,0.447,-0.1642,0.4446,0.1163,-0.3877
5.3,4.9,2.7,5.0,2.0,16.0,5.1,32.2,29.7,-0.1399,-0.0949,0.2387,-0.0944,0.3119,0.0271,0.7967,-0.3809
